Model-count,Data-Split,H1Units,H2units,Batch,Removal-point,Discm-percent
170,14,16,12,50,34,6.394
170,14,16,12,50,35,6.633
170,14,16,12,50,36,7.57
170,14,16,12,50,37,8.493
170,14,16,12,50,38,9.081
170,14,16,12,50,39,8.892
171,14,16,12,100,0,14.134
171,14,16,12,100,1,12.774
171,14,16,12,100,2,12.867
171,14,16,12,100,3,11.316
171,14,16,12,100,4,9.192
171,14,16,12,100,5,9.851
171,14,16,12,100,6,9.941
171,14,16,12,100,7,10.263
171,14,16,12,100,8,8.521
171,14,16,12,100,9,7.962
171,14,16,12,100,10,7.638
171,14,16,12,100,11,7.888
171,14,16,12,100,12,6.638
171,14,16,12,100,13,7.904
171,14,16,12,100,14,6.254
171,14,16,12,100,15,6.785
171,14,16,12,100,16,6.869
171,14,16,12,100,17,5.557
171,14,16,12,100,18,5.578
171,14,16,12,100,19,3.909
171,14,16,12,100,20,4.481
171,14,16,12,100,21,4.472
171,14,16,12,100,22,4.442
171,14,16,12,100,23,3.03
171,14,16,12,100,24,1.482
171,14,16,12,100,25,2.33
171,14,16,12,100,26,1.778
171,14,16,12,100,27,1.513
171,14,16,12,100,28,1.291
171,14,16,12,100,29,1.36
171,14,16,12,100,30,0.139
171,14,16,12,100,31,0.418
171,14,16,12,100,32,0.172
171,14,16,12,100,33,1.036
171,14,16,12,100,34,1.495
171,14,16,12,100,35,2.394
171,14,16,12,100,36,2.188
171,14,16,12,100,37,1.206
171,14,16,12,100,38,3.307
171,14,16,12,100,39,2.985
172,14,24,8,50,0,13.498
172,14,24,8,50,1,12.137
172,14,24,8,50,2,12.044
172,14,24,8,50,3,11.412
172,14,24,8,50,4,10.724
172,14,24,8,50,5,9.644
172,14,24,8,50,6,8.998
172,14,24,8,50,7,7.994
172,14,24,8,50,8,8.416
172,14,24,8,50,9,7.239
172,14,24,8,50,10,7.149
172,14,24,8,50,11,5.618
172,14,24,8,50,12,5.975
172,14,24,8,50,13,4.721
172,14,24,8,50,14,5.135
172,14,24,8,50,15,4.545
172,14,24,8,50,16,2.877
172,14,24,8,50,17,2.728
172,14,24,8,50,18,2.907
172,14,24,8,50,19,1.786
172,14,24,8,50,20,1.056
172,14,24,8,50,21,0.288
172,14,24,8,50,22,0.576
172,14,24,8,50,23,0.438
172,14,24,8,50,24,1.766
172,14,24,8,50,25,1.991
172,14,24,8,50,26,2.258
172,14,24,8,50,27,3.242
172,14,24,8,50,28,3.447
172,14,24,8,50,29,3.894
172,14,24,8,50,30,4.288
172,14,24,8,50,31,4.866
172,14,24,8,50,32,5.654
172,14,24,8,50,33,6.709
172,14,24,8,50,34,5.902
172,14,24,8,50,35,6.134
172,14,24,8,50,36,7.265
172,14,24,8,50,37,8.393
172,14,24,8,50,38,8.915
172,14,24,8,50,39,8.577
173,14,24,8,100,0,14.327
173,14,24,8,100,1,13.475
173,14,24,8,100,2,12.412
173,14,24,8,100,3,13.223
173,14,24,8,100,4,10.999
173,14,24,8,100,5,10.507
173,14,24,8,100,6,11.321
173,14,24,8,100,7,10.627
173,14,24,8,100,8,9.458
173,14,24,8,100,9,8.854
173,14,24,8,100,10,7.094
173,14,24,8,100,11,7.999
173,14,24,8,100,12,6.921
173,14,24,8,100,13,7.41
173,14,24,8,100,14,7.138
173,14,24,8,100,15,6.226
173,14,24,8,100,16,7.386
173,14,24,8,100,17,3.936
173,14,24,8,100,18,6.254
173,14,24,8,100,19,5.819
173,14,24,8,100,20,4.719
173,14,24,8,100,21,4.211
173,14,24,8,100,22,4.833
173,14,24,8,100,23,4.901
173,14,24,8,100,24,3.161
173,14,24,8,100,25,2.828
173,14,24,8,100,26,1.726
173,14,24,8,100,27,1.66
173,14,24,8,100,28,1.189
173,14,24,8,100,29,1.302
173,14,24,8,100,30,0.097
173,14,24,8,100,31,0.165
173,14,24,8,100,32,0.276
173,14,24,8,100,33,0.689
173,14,24,8,100,34,1.675
173,14,24,8,100,35,1.715
173,14,24,8,100,36,1.189
173,14,24,8,100,37,1.073
173,14,24,8,100,38,1.803
173,14,24,8,100,39,0.714
174,14,24,12,50,0,13.542
174,14,24,12,50,1,13.125
174,14,24,12,50,2,12.228
174,14,24,12,50,3,11.482
174,14,24,12,50,4,10.673
174,14,24,12,50,5,9.802
174,14,24,12,50,6,8.674
174,14,24,12,50,7,8.596
174,14,24,12,50,8,8.549
174,14,24,12,50,9,7.038
174,14,24,12,50,10,7.423
174,14,24,12,50,11,5.627
174,14,24,12,50,12,6.637
174,14,24,12,50,13,4.756
174,14,24,12,50,14,5.21
174,14,24,12,50,15,3.979
174,14,24,12,50,16,3.272
174,14,24,12,50,17,2.739
174,14,24,12,50,18,2.642
174,14,24,12,50,19,1.964
174,14,24,12,50,20,1.103
174,14,24,12,50,21,0.485
174,14,24,12,50,22,0.518
174,14,24,12,50,23,0.869
174,14,24,12,50,24,1.789
174,14,24,12,50,25,1.724
174,14,24,12,50,26,2.336
174,14,24,12,50,27,3.208
174,14,24,12,50,28,3.265
174,14,24,12,50,29,3.95
174,14,24,12,50,30,3.729
174,14,24,12,50,31,4.479
174,14,24,12,50,32,5.542
174,14,24,12,50,33,5.584
174,14,24,12,50,34,5.5
174,14,24,12,50,35,5.925
174,14,24,12,50,36,7.243
174,14,24,12,50,37,7.668
174,14,24,12,50,38,8.513
174,14,24,12,50,39,8.807
175,14,24,12,100,0,13.947
175,14,24,12,100,1,13.468
175,14,24,12,100,2,12.18
175,14,24,12,100,3,11.411
175,14,24,12,100,4,10.921
175,14,24,12,100,5,11.016
175,14,24,12,100,6,11.607
175,14,24,12,100,7,10.36
175,14,24,12,100,8,10.023
175,14,24,12,100,9,10.507
175,14,24,12,100,10,8.805
175,14,24,12,100,11,9.552
175,14,24,12,100,12,8.141
175,14,24,12,100,13,8.248
175,14,24,12,100,14,8.381
175,14,24,12,100,15,8.036
175,14,24,12,100,16,7.783
175,14,24,12,100,17,5.957
175,14,24,12,100,18,6.67
175,14,24,12,100,19,5.748
175,14,24,12,100,20,6.649
175,14,24,12,100,21,5.173
175,14,24,12,100,22,5.376
175,14,24,12,100,23,4.9
175,14,24,12,100,24,4.529
175,14,24,12,100,25,4.581
175,14,24,12,100,26,4.296
175,14,24,12,100,27,3.65
175,14,24,12,100,28,4.189
175,14,24,12,100,29,4.298
175,14,24,12,100,30,2.719
175,14,24,12,100,31,2.97
175,14,24,12,100,32,2.719
175,14,24,12,100,33,2.117
175,14,24,12,100,34,2.384
175,14,24,12,100,35,1.678
175,14,24,12,100,36,1.632
175,14,24,12,100,37,1.47
175,14,24,12,100,38,1.05
175,14,24,12,100,39,0.754
175,14,24,12,100,40,1.802
175,14,24,12,100,41,0.849
175,14,24,12,100,42,0.194
175,14,24,12,100,43,0.547
175,14,24,12,100,44,0.459
175,14,24,12,100,45,0.812
175,14,24,12,100,46,1.034
175,14,24,12,100,47,1.78
175,14,24,12,100,48,1.001
175,14,24,12,100,49,1.997
175,14,24,12,100,50,2.082
175,14,24,12,100,51,2.861
175,14,24,12,100,52,1.831
175,14,24,12,100,53,3.35
175,14,24,12,100,54,3.431
175,14,24,12,100,55,3.373
175,14,24,12,100,56,3.606
175,14,24,12,100,57,3.597
175,14,24,12,100,58,4.845
175,14,24,12,100,59,3.931
175,14,24,12,100,60,4.582
175,14,24,12,100,61,4.486
175,14,24,12,100,62,4.196
175,14,24,12,100,63,4.398
175,14,24,12,100,64,5.227
175,14,24,12,100,65,5.648
175,14,24,12,100,66,6.058
175,14,24,12,100,67,5.375
175,14,24,12,100,68,5.502
175,14,24,12,100,69,6.315
175,14,24,12,100,70,6.906
175,14,24,12,100,71,7.152
175,14,24,12,100,72,6.847
175,14,24,12,100,73,7.873
175,14,24,12,100,74,7.625
175,14,24,12,100,75,8.576
175,14,24,12,100,76,7.8
175,14,24,12,100,77,7.954
175,14,24,12,100,78,8.748
175,14,24,12,100,79,8.517
176,14,32,8,50,0,13.974
176,14,32,8,50,1,12.835
176,14,32,8,50,2,11.92
176,14,32,8,50,3,11.254
176,14,32,8,50,4,10.684
176,14,32,8,50,5,10.099
176,14,32,8,50,6,8.77
176,14,32,8,50,7,8.407
176,14,32,8,50,8,8.429
176,14,32,8,50,9,7.156
176,14,32,8,50,10,7.228
176,14,32,8,50,11,5.617
176,14,32,8,50,12,6.231
176,14,32,8,50,13,5.356
176,14,32,8,50,14,5.482
176,14,32,8,50,15,4.471
176,14,32,8,50,16,3.018
176,14,32,8,50,17,2.864
176,14,32,8,50,18,2.733
176,14,32,8,50,19,1.789
176,14,32,8,50,20,0.989
176,14,32,8,50,21,0.356
176,14,32,8,50,22,0.333
176,14,32,8,50,23,0.534
176,14,32,8,50,24,1.575
176,14,32,8,50,25,1.659
176,14,32,8,50,26,2.236
176,14,32,8,50,27,3.521
176,14,32,8,50,28,3.426
176,14,32,8,50,29,4.025
176,14,32,8,50,30,3.971
176,14,32,8,50,31,4.737
176,14,32,8,50,32,5.391
176,14,32,8,50,33,6.487
176,14,32,8,50,34,6.327
176,14,32,8,50,35,6.628
176,14,32,8,50,36,7.519
176,14,32,8,50,37,8.119
176,14,32,8,50,38,8.796
176,14,32,8,50,39,8.508
177,14,32,8,100,0,14.097
177,14,32,8,100,1,13.469
177,14,32,8,100,2,12.461
177,14,32,8,100,3,12.132
177,14,32,8,100,4,11.246
177,14,32,8,100,5,11.297
177,14,32,8,100,6,10.333
177,14,32,8,100,7,10.005
177,14,32,8,100,8,9.439
177,14,32,8,100,9,8.545
177,14,32,8,100,10,8.867
177,14,32,8,100,11,7.162
177,14,32,8,100,12,6.715
177,14,32,8,100,13,6.957
177,14,32,8,100,14,7.149
177,14,32,8,100,15,6.503
177,14,32,8,100,16,6.576
177,14,32,8,100,17,5.325
177,14,32,8,100,18,6.079
177,14,32,8,100,19,3.81
177,14,32,8,100,20,5.286
177,14,32,8,100,21,3.905
177,14,32,8,100,22,2.955
177,14,32,8,100,23,3.615
177,14,32,8,100,24,4.053
177,14,32,8,100,25,2.254
177,14,32,8,100,26,1.28
177,14,32,8,100,27,1.8
177,14,32,8,100,28,1.155
177,14,32,8,100,29,1.349
177,14,32,8,100,30,0.302
177,14,32,8,100,31,0.628
177,14,32,8,100,32,0.59
177,14,32,8,100,33,0.848
177,14,32,8,100,34,0.953
177,14,32,8,100,35,2.574
177,14,32,8,100,36,2.53
177,14,32,8,100,37,1.713
177,14,32,8,100,38,2.483
177,14,32,8,100,39,2.363
178,14,32,12,50,0,13.584
178,14,32,12,50,1,12.761
178,14,32,12,50,2,11.969
178,14,32,12,50,3,11.15
178,14,32,12,50,4,11.161
178,14,32,12,50,5,9.946
178,14,32,12,50,6,8.698
178,14,32,12,50,7,8.458
178,14,32,12,50,8,8.308
178,14,32,12,50,9,7.112
178,14,32,12,50,10,7.671
178,14,32,12,50,11,5.625
178,14,32,12,50,12,6.075
178,14,32,12,50,13,4.969
178,14,32,12,50,14,5.502
178,14,32,12,50,15,4.677
178,14,32,12,50,16,3.444
178,14,32,12,50,17,2.865
178,14,32,12,50,18,2.492
178,14,32,12,50,19,1.699
178,14,32,12,50,20,1.107
178,14,32,12,50,21,0.473
178,14,32,12,50,22,0.443
178,14,32,12,50,23,0.267
178,14,32,12,50,24,1.58
178,14,32,12,50,25,1.722
178,14,32,12,50,26,1.709
178,14,32,12,50,27,3.39
178,14,32,12,50,28,2.963
178,14,32,12,50,29,3.554
178,14,32,12,50,30,3.978
178,14,32,12,50,31,4.898
178,14,32,12,50,32,5.668
178,14,32,12,50,33,6.078
178,14,32,12,50,34,5.596
178,14,32,12,50,35,5.983
178,14,32,12,50,36,6.999
178,14,32,12,50,37,7.718
178,14,32,12,50,38,8.169
178,14,32,12,50,39,8.661
179,14,32,12,100,0,14.06
179,14,32,12,100,1,13.432
179,14,32,12,100,2,13.872
179,14,32,12,100,3,12.016
179,14,32,12,100,4,11.139
179,14,32,12,100,5,10.977
179,14,32,12,100,6,10.712
179,14,32,12,100,7,10.245
179,14,32,12,100,8,8.936
179,14,32,12,100,9,8.349
179,14,32,12,100,10,8.7
179,14,32,12,100,11,8.19
179,14,32,12,100,12,7.195
179,14,32,12,100,13,7.81
179,14,32,12,100,14,7.18
179,14,32,12,100,15,6.827
179,14,32,12,100,16,7.086
179,14,32,12,100,17,5.369
179,14,32,12,100,18,6.365
179,14,32,12,100,19,4.542
179,14,32,12,100,20,3.974
179,14,32,12,100,21,3.842
179,14,32,12,100,22,3.168
179,14,32,12,100,23,3.951
179,14,32,12,100,24,2.491
179,14,32,12,100,25,2.924
179,14,32,12,100,26,2.536
179,14,32,12,100,27,2.081
179,14,32,12,100,28,2.603
179,14,32,12,100,29,1.527
179,14,32,12,100,30,0.589
179,14,32,12,100,31,0.711
179,14,32,12,100,32,1.097
179,14,32,12,100,33,0.222
179,14,32,12,100,34,0.791
179,14,32,12,100,35,1.576
179,14,32,12,100,36,1.119
179,14,32,12,100,37,1.996
179,14,32,12,100,38,2.699
179,14,32,12,100,39,1.836
181,15,16,8,100,0,10.86
181,15,16,8,100,1,9.982
181,15,16,8,100,2,8.281
181,15,16,8,100,3,8.133
181,15,16,8,100,4,6.17
181,15,16,8,100,5,5.637
181,15,16,8,100,6,5.568
181,15,16,8,100,7,4.968
181,15,16,8,100,8,3.501
181,15,16,8,100,9,2.084
181,15,16,8,100,10,1.704
181,15,16,8,100,11,2.505
181,15,16,8,100,12,1.434
181,15,16,8,100,13,1.12
181,15,16,8,100,14,0.27
181,15,16,8,100,15,0.223
181,15,16,8,100,16,0.086
181,15,16,8,100,17,2.065
181,15,16,8,100,18,1.474
181,15,16,8,100,19,2.214
181,15,16,8,100,20,2.438
181,15,16,8,100,21,3.53
181,15,16,8,100,22,3.773
181,15,16,8,100,23,4.231
181,15,16,8,100,24,4.951
181,15,16,8,100,25,4.87
181,15,16,8,100,26,5.674
181,15,16,8,100,27,6.393
181,15,16,8,100,28,5.949
181,15,16,8,100,29,7.263
181,15,16,8,100,30,8.386
181,15,16,8,100,31,9.085
181,15,16,8,100,32,8.723
181,15,16,8,100,33,9.919
181,15,16,8,100,34,10.438
181,15,16,8,100,35,11.152
181,15,16,8,100,36,10.241
181,15,16,8,100,37,11.284
181,15,16,8,100,38,12.124
181,15,16,8,100,39,11.919
183,15,16,12,100,0,10.921
183,15,16,12,100,1,9.543
183,15,16,12,100,2,8.506
183,15,16,12,100,3,8.088
183,15,16,12,100,4,6.208
183,15,16,12,100,5,4.884
183,15,16,12,100,6,5.617
183,15,16,12,100,7,5.308
183,15,16,12,100,8,3.698
183,15,16,12,100,9,2.218
183,15,16,12,100,10,1.647
183,15,16,12,100,11,2.566
183,15,16,12,100,12,1.718
183,15,16,12,100,13,0.661
183,15,16,12,100,14,0.155
183,15,16,12,100,15,0.035
183,15,16,12,100,16,0.335
183,15,16,12,100,17,1.866
183,15,16,12,100,18,1.116
183,15,16,12,100,19,1.647
183,15,16,12,100,20,2.346
183,15,16,12,100,21,3.981
183,15,16,12,100,22,4.132
183,15,16,12,100,23,3.858
183,15,16,12,100,24,4.696
183,15,16,12,100,25,4.822
183,15,16,12,100,26,5.78
183,15,16,12,100,27,6.236
183,15,16,12,100,28,5.968
183,15,16,12,100,29,6.9
183,15,16,12,100,30,8.519
183,15,16,12,100,31,8.834
183,15,16,12,100,32,8.714
183,15,16,12,100,33,9.389
183,15,16,12,100,34,10.013
183,15,16,12,100,35,10.971
183,15,16,12,100,36,10.675
183,15,16,12,100,37,11.127
183,15,16,12,100,38,12.057
183,15,16,12,100,39,12.11
185,15,24,8,100,0,10.861
185,15,24,8,100,1,9.532
185,15,24,8,100,2,8.484
185,15,24,8,100,3,7.788
185,15,24,8,100,4,6.237
185,15,24,8,100,5,5.258
185,15,24,8,100,6,6.049
185,15,24,8,100,7,5.248
185,15,24,8,100,8,3.629
185,15,24,8,100,9,2.546
185,15,24,8,100,10,1.839
185,15,24,8,100,11,2.995
185,15,24,8,100,12,1.277
185,15,24,8,100,13,0.891
185,15,24,8,100,14,0.109
185,15,24,8,100,15,0.287
185,15,24,8,100,16,0.181
185,15,24,8,100,17,2.12
185,15,24,8,100,18,0.875
185,15,24,8,100,19,2.061
185,15,24,8,100,20,2.58
185,15,24,8,100,21,3.983
185,15,24,8,100,22,3.585
185,15,24,8,100,23,4.444
185,15,24,8,100,24,4.938
185,15,24,8,100,25,5.05
185,15,24,8,100,26,5.705
185,15,24,8,100,27,6.709
185,15,24,8,100,28,6.074
185,15,24,8,100,29,7.355
185,15,24,8,100,30,8.366
185,15,24,8,100,31,8.775
185,15,24,8,100,32,8.527
185,15,24,8,100,33,9.424
185,15,24,8,100,34,10.145
185,15,24,8,100,35,11.526
185,15,24,8,100,36,10.417
185,15,24,8,100,37,11.448
185,15,24,8,100,38,11.878
185,15,24,8,100,39,12.307
187,15,24,12,100,0,10.816
187,15,24,12,100,1,9.693
187,15,24,12,100,2,8.189
187,15,24,12,100,3,7.706
187,15,24,12,100,4,5.98
187,15,24,12,100,5,5.458
187,15,24,12,100,6,5.983
187,15,24,12,100,7,5.254
187,15,24,12,100,8,3.612
187,15,24,12,100,9,2.404
187,15,24,12,100,10,1.702
187,15,24,12,100,11,2.419
187,15,24,12,100,12,1.561
187,15,24,12,100,13,0.77
187,15,24,12,100,14,0.226
187,15,24,12,100,15,0.056
187,15,24,12,100,16,0.386
187,15,24,12,100,17,2.305
187,15,24,12,100,18,0.946
187,15,24,12,100,19,2.105
187,15,24,12,100,20,2.402
187,15,24,12,100,21,3.879
187,15,24,12,100,22,3.843
187,15,24,12,100,23,4.313
187,15,24,12,100,24,4.914
187,15,24,12,100,25,4.833
187,15,24,12,100,26,6.533
187,15,24,12,100,27,6.782
187,15,24,12,100,28,5.865
187,15,24,12,100,29,6.938
187,15,24,12,100,30,8.506
187,15,24,12,100,31,9.051
187,15,24,12,100,32,8.58
187,15,24,12,100,33,9.54
187,15,24,12,100,34,10.279
187,15,24,12,100,35,10.95
187,15,24,12,100,36,10.468
187,15,24,12,100,37,11.434
187,15,24,12,100,38,12.337
187,15,24,12,100,39,11.71
189,15,32,8,100,0,10.759
189,15,32,8,100,1,9.337
189,15,32,8,100,2,8.492
189,15,32,8,100,3,7.742
189,15,32,8,100,4,6.111
189,15,32,8,100,5,5.819
189,15,32,8,100,6,5.686
189,15,32,8,100,7,5.257
189,15,32,8,100,8,3.359
189,15,32,8,100,9,2.34
189,15,32,8,100,10,2.065
189,15,32,8,100,11,2.527
189,15,32,8,100,12,1.596
189,15,32,8,100,13,1.353
189,15,32,8,100,14,0.131
189,15,32,8,100,15,0.159
189,15,32,8,100,16,0.231
189,15,32,8,100,17,2.002
189,15,32,8,100,18,0.809
189,15,32,8,100,19,2.274
189,15,32,8,100,20,2.371
189,15,32,8,100,21,3.788
189,15,32,8,100,22,3.461
189,15,32,8,100,23,3.821
189,15,32,8,100,24,4.911
189,15,32,8,100,25,4.523
189,15,32,8,100,26,5.76
189,15,32,8,100,27,6.286
189,15,32,8,100,28,5.922
189,15,32,8,100,29,6.955
189,15,32,8,100,30,8.5
189,15,32,8,100,31,9.096
189,15,32,8,100,32,8.507
189,15,32,8,100,33,9.628
189,15,32,8,100,34,10.177
189,15,32,8,100,35,11.217
189,15,32,8,100,36,10.095
189,15,32,8,100,37,11.426
189,15,32,8,100,38,12.025
189,15,32,8,100,39,11.967
191,15,32,12,100,0,10.936
191,15,32,12,100,1,9.577
191,15,32,12,100,2,8.384
191,15,32,12,100,3,7.924
191,15,32,12,100,4,6.148
191,15,32,12,100,5,5.603
191,15,32,12,100,6,5.987
191,15,32,12,100,7,4.901
191,15,32,12,100,8,3.764
191,15,32,12,100,9,2.489
191,15,32,12,100,10,2.041
191,15,32,12,100,11,2.469
191,15,32,12,100,12,0.944
191,15,32,12,100,13,0.97
191,15,32,12,100,14,0.353
191,15,32,12,100,15,0.132
191,15,32,12,100,16,0.474
191,15,32,12,100,17,2.224
191,15,32,12,100,18,1.031
191,15,32,12,100,19,2.201
191,15,32,12,100,20,2.104
191,15,32,12,100,21,3.573
191,15,32,12,100,22,3.71
191,15,32,12,100,23,4.3
191,15,32,12,100,24,4.655
191,15,32,12,100,25,4.707
191,15,32,12,100,26,5.849
191,15,32,12,100,27,6.618
191,15,32,12,100,28,6.077
191,15,32,12,100,29,7.604
191,15,32,12,100,30,8.092
191,15,32,12,100,31,9.11
191,15,32,12,100,32,8.808
191,15,32,12,100,33,9.508
191,15,32,12,100,34,10.374
191,15,32,12,100,35,11.181
191,15,32,12,100,36,10.548
191,15,32,12,100,37,11.294
191,15,32,12,100,38,12.23
191,15,32,12,100,39,11.695
193,16,16,8,100,0,8.654
193,16,16,8,100,1,8.018
193,16,16,8,100,2,6.706
193,16,16,8,100,3,8.118
193,16,16,8,100,4,6.206
193,16,16,8,100,5,6.108
193,16,16,8,100,6,6.886
193,16,16,8,100,7,6.049
193,16,16,8,100,8,5.458
193,16,16,8,100,9,4.523
193,16,16,8,100,10,5.404
193,16,16,8,100,11,3.913
193,16,16,8,100,12,3.468
193,16,16,8,100,13,3.862
193,16,16,8,100,14,2.336
193,16,16,8,100,15,3.094
193,16,16,8,100,16,1.823
193,16,16,8,100,17,0.751
193,16,16,8,100,18,2.043
193,16,16,8,100,19,1.041
193,16,16,8,100,20,2.753
193,16,16,8,100,21,0.347
193,16,16,8,100,22,0.159
193,16,16,8,100,23,0.641
193,16,16,8,100,24,0.06
193,16,16,8,100,25,0.67
193,16,16,8,100,26,0.523
193,16,16,8,100,27,0.363
193,16,16,8,100,28,1.197
193,16,16,8,100,29,1.305
193,16,16,8,100,30,1.991
193,16,16,8,100,31,1.486
193,16,16,8,100,32,1.936
193,16,16,8,100,33,2.06
193,16,16,8,100,34,3.099
193,16,16,8,100,35,4.007
193,16,16,8,100,36,2.836
193,16,16,8,100,37,4.01
193,16,16,8,100,38,4.25
193,16,16,8,100,39,4.587
194,16,16,12,50,0,7.742
194,16,16,12,50,1,7.393
194,16,16,12,50,2,7.232
194,16,16,12,50,3,7.055
194,16,16,12,50,4,6.282
194,16,16,12,50,5,5.475
194,16,16,12,50,6,5.773
194,16,16,12,50,7,5.43
194,16,16,12,50,8,5.394
194,16,16,12,50,9,4.061
194,16,16,12,50,10,4.735
194,16,16,12,50,11,3.41
194,16,16,12,50,12,4.104
194,16,16,12,50,13,2.652
194,16,16,12,50,14,2.857
194,16,16,12,50,15,2.826
194,16,16,12,50,16,1.606
194,16,16,12,50,17,1.903
194,16,16,12,50,18,0.657
194,16,16,12,50,19,0.782
194,16,16,12,50,20,0.495
194,16,16,12,50,21,0.465
194,16,16,12,50,22,0.288
194,16,16,12,50,23,0.769
194,16,16,12,50,24,1.871
194,16,16,12,50,25,1.336
194,16,16,12,50,26,2.095
194,16,16,12,50,27,2.553
194,16,16,12,50,28,2.733
194,16,16,12,50,29,3.028
194,16,16,12,50,30,2.275
194,16,16,12,50,31,2.999
194,16,16,12,50,32,2.922
194,16,16,12,50,33,3.903
194,16,16,12,50,34,3.854
194,16,16,12,50,35,4.641
194,16,16,12,50,36,4.564
194,16,16,12,50,37,5.668
194,16,16,12,50,38,5.386
194,16,16,12,50,39,5.922
197,16,24,8,100,0,8.617
197,16,24,8,100,1,7.088
197,16,24,8,100,2,6.846
197,16,24,8,100,3,6.298
197,16,24,8,100,4,5.124
197,16,24,8,100,5,4.317
197,16,24,8,100,6,4.188
197,16,24,8,100,7,3.595
197,16,24,8,100,8,2.344
197,16,24,8,100,9,1.137
197,16,24,8,100,10,0.55
197,16,24,8,100,11,1.204
197,16,24,8,100,12,0.381
197,16,24,8,100,13,0.674
197,16,24,8,100,14,1.786
197,16,24,8,100,15,2.241
197,16,24,8,100,16,2.107
197,16,24,8,100,17,3.822
197,16,24,8,100,18,3.101
197,16,24,8,100,19,4.309
197,16,24,8,100,20,4.293
197,16,24,8,100,21,5.855
197,16,24,8,100,22,5.817
197,16,24,8,100,23,6.208
197,16,24,8,100,24,6.935
197,16,24,8,100,25,7.075
197,16,24,8,100,26,8.006
197,16,24,8,100,27,8.583
197,16,24,8,100,28,7.717
197,16,24,8,100,29,8.964
197,16,24,8,100,30,9.898
197,16,24,8,100,31,11.107
197,16,24,8,100,32,10.666
197,16,24,8,100,33,11.28
197,16,24,8,100,34,11.918
197,16,24,8,100,35,13.088
197,16,24,8,100,36,12.528
197,16,24,8,100,37,13.494
197,16,24,8,100,38,13.979
197,16,24,8,100,39,14.051
198,16,24,12,50,0,8.098
198,16,24,12,50,1,6.654
198,16,24,12,50,2,7.017
198,16,24,12,50,3,6.551
198,16,24,12,50,4,6.443
198,16,24,12,50,5,6.301
198,16,24,12,50,6,4.739
198,16,24,12,50,7,6.022
198,16,24,12,50,8,5.597
198,16,24,12,50,9,4.215
198,16,24,12,50,10,3.932
198,16,24,12,50,11,3.548
198,16,24,12,50,12,3.937
198,16,24,12,50,13,3.188
198,16,24,12,50,14,3.998
198,16,24,12,50,15,2.889
198,16,24,12,50,16,2.143
198,16,24,12,50,17,1.621
198,16,24,12,50,18,1.133
198,16,24,12,50,19,1.1
198,16,24,12,50,20,0.43
198,16,24,12,50,21,0.591
198,16,24,12,50,22,0.065
198,16,24,12,50,23,1.115
198,16,24,12,50,24,1.71
198,16,24,12,50,25,1.619
198,16,24,12,50,26,1.527
198,16,24,12,50,27,2.256
198,16,24,12,50,28,2.233
198,16,24,12,50,29,2.911
198,16,24,12,50,30,3.295
198,16,24,12,50,31,3.487
198,16,24,12,50,32,4.729
198,16,24,12,50,33,5.141
198,16,24,12,50,34,5.191
198,16,24,12,50,35,5.692
198,16,24,12,50,36,5.837
198,16,24,12,50,37,6.368
198,16,24,12,50,38,6.167
198,16,24,12,50,39,6.175
199,16,24,12,100,0,8.511
199,16,24,12,100,1,8.2
199,16,24,12,100,2,6.108
199,16,24,12,100,3,4.148
199,16,24,12,100,4,4.322
199,16,24,12,100,5,3.858
199,16,24,12,100,6,3.874
199,16,24,12,100,7,4.06
199,16,24,12,100,8,3.428
199,16,24,12,100,9,3.409
199,16,24,12,100,10,2.486
199,16,24,12,100,11,3.112
199,16,24,12,100,12,3.081
199,16,24,12,100,13,3.59
199,16,24,12,100,14,3.13
199,16,24,12,100,15,3.356
199,16,24,12,100,16,3.123
199,16,24,12,100,17,3.343
199,16,24,12,100,18,3.374
199,16,24,12,100,19,2.979
199,16,24,12,100,20,3.294
199,16,24,12,100,21,3.221
199,16,24,12,100,22,3.459
199,16,24,12,100,23,3.537
199,16,24,12,100,24,3.632
199,16,24,12,100,25,3.093
199,16,24,12,100,26,3.183
199,16,24,12,100,27,3.078
199,16,24,12,100,28,3.497
199,16,24,12,100,29,3.53
199,16,24,12,100,30,3.142
199,16,24,12,100,31,3.64
199,16,24,12,100,32,3.255
199,16,24,12,100,33,2.833
199,16,24,12,100,34,3.48
199,16,24,12,100,35,3.373
199,16,24,12,100,36,2.781
199,16,24,12,100,37,3.181
199,16,24,12,100,38,2.559
199,16,24,12,100,39,2.877
199,16,24,12,100,40,2.169
199,16,24,12,100,41,2.704
199,16,24,12,100,42,2.15
199,16,24,12,100,43,2.438
199,16,24,12,100,44,2.109
199,16,24,12,100,45,1.776
199,16,24,12,100,46,2.121
199,16,24,12,100,47,1.733
199,16,24,12,100,48,1.781
199,16,24,12,100,49,1.465
199,16,24,12,100,50,1.92
199,16,24,12,100,51,2.05
199,16,24,12,100,52,1.679
199,16,24,12,100,53,1.592
199,16,24,12,100,54,2.031
199,16,24,12,100,55,1.172
199,16,24,12,100,56,1.715
199,16,24,12,100,57,1.417
199,16,24,12,100,58,1.952
199,16,24,12,100,59,2.002
199,16,24,12,100,60,1.557
199,16,24,12,100,61,1.351
199,16,24,12,100,62,0.762
199,16,24,12,100,63,0.568
199,16,24,12,100,64,0.792
199,16,24,12,100,65,0.412
